ms,pressure
4312,100.344879097949
4324,100.259373540684
4336,100.143330284395
4348,100.045609647521
4360,99.9112437718185
4372,99.7707703563115
4384,99.6669421796324
4396,99.6302969408045
4408,99.6425120204138
4420,99.7096949582649
4432,99.831845754358
4444,99.9234588514278
4456,99.953996550451
4468,99.9356739310371
4480,99.9478890106464
4492,99.9234588514278
4504,99.9295663912324
4516,99.9173513116231
4528,99.9295663912324
4540,99.9356739310371
4552,99.9356739310371
4564,99.9234588514278
4576,99.9356739310371
4588,100.002856868888
4600,100.125007664981
4612,100.192190602832
4624,100.22883584166
4636,100.247158461074
4648,100.22883584166
4660,100.192190602832
4672,100.112792585372
4684,100.021179488302
4696,99.9356739310371
4708,99.813523134944
4720,99.7280175776789
4732,99.6974798786556
4744,99.6425120204138
4756,99.6791572592417
4768,99.7219100378743
4780,99.7402326572882
4792,99.8013080553347
4812,99.8562759135766
4836,99.9601040902557
4848,99.990641789279
4860,99.9662116300603
4872,99.9295663912324
4884,99.9478890106464
4896,99.9356739310371
4908,99.9478890106464
4920,99.9295663912324
4932,99.9234588514278
4944,99.9356739310371
4956,99.9295663912324
4968,99.953996550451
4980,99.9478890106464
4992,99.9417814708417
5004,99.9662116300603
5016,99.953996550451
5028,100.051717187325
7156,99.9382393472372
7168,99.9504561820244
7180,99.9443477646308
7192,99.9382393472372
7204,99.9382393472372
7216,99.9321309298435
7228,99.9260225124499
7240,99.9260225124499
7252,99.9321309298435
7264,99.9199140950562
7276,99.9199140950562
7288,99.907697260269
7300,99.907697260269
7312,99.9138056776626
7324,99.9138056776626
7336,99.9199140950562
7348,99.8954804254817
7360,99.9015888428753
7372,99.8954804254817
7384,99.8954804254817
7396,99.8832635906944
7408,99.889372008088
7420,99.8954804254817
7432,99.8954804254817
7444,99.907697260269
7456,99.907697260269
7468,99.9015888428753
7480,99.9138056776626
7492,99.9138056776626
7504,99.8954804254817
7516,99.8832635906944
7528,99.8832635906944
7540,99.9015888428753
7552,99.8832635906944
7564,99.8771551733008
7578,99.8954804254817
7608,99.9015888428753
7620,99.9015888428753
7632,99.8954804254817
7644,99.8954804254817
7656,99.9015888428753
7668,99.9138056776626
7680,99.889372008088
7692,99.907697260269
7704,99.907697260269
7716,99.9015888428753
7728,99.8954804254817
7740,99.9138056776626
7752,99.9138056776626
7764,99.907697260269
7776,99.907697260269
7788,99.9199140950562
7800,99.9199140950562
7812,99.9138056776626
7824,99.9260225124499
7836,99.9260225124499
7848,99.9138056776626
7860,99.9382393472372
7872,99.9443477646308
7884,99.9443477646308
7896,99.9443477646308
7908,99.9504561820244
7920,99.9504561820244
7932,99.9504561820244
7944,99.9565645994181
7956,99.9565645994181
7968,99.9687814342054
7980,99.9565645994181
7992,99.974889851599
8004,99.9626730168117
8016,99.9565645994181
8028,99.9687814342054
8040,99.9626730168117
8052,99.9687814342054
8064,99.9687814342054
8076,99.9871066863863
8088,99.974889851599
8100,99.974889851599
8112,99.9626730168117
8124,99.9504561820244
8136,99.9626730168117
8760,99.9138056776626
8772,99.9321309298435
8784,99.9382393472372
8796,99.9382393472372
8808,99.9443477646308
8820,99.9504561820244
8832,99.9443477646308
8844,99.9260225124499
8856,99.9382393472372
8868,99.9321309298435
8880,99.9138056776626
8892,99.9260225124499
8904,99.9443477646308
8916,99.9443477646308
8928,99.9504561820244
8940,99.9504561820244
8952,99.9382393472372
8964,99.9382393472372
8976,99.9565645994181
8988,99.9626730168117
9000,99.9565645994181
9012,99.9443477646308
9024,99.9565645994181
9036,99.9565645994181
9048,99.9504561820244
9060,99.9504561820244
9072,99.9687814342054
9084,99.9626730168117
9096,99.9626730168117
9108,99.9626730168117
9120,99.9626730168117
9132,99.974889851599
9144,99.974889851599
9156,99.9626730168117
9168,99.974889851599
9180,99.974889851599
9192,99.9809982689926
9204,99.974889851599
9216,99.9565645994181
9228,99.974889851599
9240,99.9626730168117
9284,99.9835663179597
9296,99.9774570229771
9308,99.9774570229771
9320,99.9957849079249
9332,99.9774570229771
9344,99.9713477279944
9356,99.9652384330118
9368,99.9713477279944
9380,99.9835663179597
9392,99.9652384330118
9404,99.9713477279944
9416,99.9774570229771
9428,99.9835663179597
9440,99.9713477279944
9452,99.9774570229771
9464,99.9591291380292
9476,99.9713477279944
9488,99.9652384330118
9500,99.9652384330118
9512,99.9713477279944
9524,99.9774570229771
9536,99.9652384330118
9548,99.9896756129423
9560,99.9652384330118
9572,99.9591291380292
9584,99.9591291380292
9596,99.9408012530813
9608,99.9591291380292
9620,99.9652384330118
9632,99.9591291380292
9644,99.9652384330118
9656,99.9591291380292
9668,99.9835663179597
9680,99.9835663179597
9692,99.9774570229771
9704,99.9774570229771
9716,100.001894202908
9862,100.345104499388
9874,100.277909494688
9886,100.229040400361
9898,100.174062669243
9910,100.155736758871
9922,100.131302211707
9934,100.174062669243
9946,100.174062669243
9958,100.204605853198
9970,100.106867664543
9982,99.9846949287257
9994,99.9480431079804
10006,99.9358258343986
10018,99.9358258343986
10030,99.9480431079804
10042,99.9358258343986
10054,99.9358258343986
10066,99.9480431079804
10078,99.917499924026
10090,99.9297171976077
10102,99.9358258343986
10114,99.9358258343986
10126,99.9297171976077
10138,99.9358258343986
10150,99.917499924026
10162,99.9236085608169
10174,99.917499924026
10186,99.9297171976077
10198,99.9358258343986
10210,99.9052826504442
10222,99.917499924026
10234,99.9236085608169
10246,99.9113912872351
10258,99.9113912872351
10270,99.9113912872351
10282,99.8991740136533
10294,99.9052826504442
10306,99.8808481032807
10318,99.8930653768624
10330,99.8991740136533
10342,99.917499924026
10366,99.9163640731508
10386,99.9346919580987
10410,99.9957849079249
10422,100.026331382838
10568,100.137410848498
10580,100.094650390962
10592,100.076324480589
10604,100.064107207007
10616,100.064107207007
10628,100.051889933425
10640,100.01523811268
10652,99.9724776551439
10664,99.9419344711895
10676,99.9113912872351
10688,99.8930653768624
10700,99.8930653768624
10712,99.8930653768624
10724,99.8686308296989
10736,99.8808481032807
10748,99.8808481032807
10760,99.8869567400715
10772,99.8808481032807
10784,99.8930653768624
10796,99.8869567400715
10808,99.8808481032807
10820,99.8869567400715
10832,99.8808481032807
10844,99.8991740136533
10856,99.8869567400715
10868,99.8747394664898
10880,99.8747394664898
10892,99.8991740136533
10904,99.9052826504442
10916,99.8991740136533
10928,99.8930653768624
10950,99.8991740136533
10972,99.8991740136533
10984,99.9113912872351
10996,99.8991740136533
11008,99.8930653768624
11020,99.9113912872351
11032,99.9358258343986
11044,99.9297171976077
11056,99.9419344711895
11080,99.9493247190942
11092,99.9493247190942
11104,99.9432156435088
11116,99.961542870265
11128,99.9371065679235
11140,99.9432156435088
11152,99.9432156435088
11164,99.9493247190942
11176,99.9432156435088
11188,99.961542870265
11200,99.9676519458503
11212,99.9798700970211
11224,99.961542870265
11236,99.9554337946796
11248,99.9676519458503
11260,99.9737610214357
11272,99.9676519458503
11284,99.9676519458503
11296,99.9676519458503
11308,99.9737610214357
11320,99.961542870265
11332,99.9676519458503
11344,99.9554337946796
11356,99.9676519458503
11368,99.961542870265
11380,99.9554337946796
11392,99.9493247190942
11404,99.961542870265
11416,99.9676519458503
11428,99.9554337946796
11440,99.961542870265
11452,99.961542870265
11464,99.9737610214357
11476,99.9554337946796
11486,99.9676519458503
11500,99.961542870265
11530,99.9676519458503
11542,99.9798700970211
11554,99.9676519458503
11566,99.961542870265
11712,99.9908035655166
11724,99.9908035655166
11736,100.009129475889
11748,100.009129475889
11760,99.9908035655166
11772,99.9908035655166
11784,99.9785862919348
11796,99.9724776551439
11808,99.9846949287257
11820,99.9908035655166
11832,99.9785862919348
11844,99.9663690183531
11856,99.9236085608169
11868,99.9908035655166
11880,99.9908035655166
11892,99.9663690183531
11904,99.9908035655166
11916,99.9663690183531
11928,99.9969122023075
11940,99.9846949287257
11952,99.9908035655166
11964,99.9846949287257
11976,99.9724776551439
11988,100.009129475889
12000,100.003020839098
12012,99.9969122023075
12024,99.9969122023075
12036,99.9908035655166
12048,99.9969122023075
12062,99.9908035655166
12092,99.9969122023075
12104,100.021346749471
12116,100.027455386262
12128,100.021346749471
12140,100.01523811268
12152,100.027455386262
12164,100.01523811268
12176,100.021346749471
12188,100.01523811268
12200,100.01523811268
12224,100.032440677821
12370,99.9626730168117
12382,99.9687814342054
12394,99.974889851599
12406,99.9504561820244
12418,99.9565645994181
12430,99.9504561820244
12442,99.9504561820244
12454,99.9443477646308
12466,99.9321309298435
12478,99.9321309298435
12490,99.907697260269
12502,99.9138056776626
12514,99.907697260269
12526,99.8954804254817
12538,99.907697260269
12550,99.9138056776626
12562,99.9015888428753
12574,99.8771551733008
12586,99.8832635906944
12598,99.8832635906944
12610,99.8710467559071
12624,99.8588299211198
12654,99.8588299211198
12666,99.8527215037262
12678,99.8466130863326
12690,99.8466130863326
12702,99.822179416758
12714,99.8160709993644
12726,99.8099625819707
12738,99.8282878341517
12750,99.8099625819707
12762,99.822179416758
12774,99.7977457471835
12786,99.8099625819707
12798,99.8038541645771
12810,99.8160709993644
12822,99.8160709993644
12834,99.8099625819707
12846,99.8038541645771
12858,99.8160709993644
12882,99.830833943394
12894,99.8430525333593
