ms,pressure
5994,84.3391693657326
6006,81.0226561191014
6018,78.561229160736
6030,76.8938108986175
6042,75.4035176533541
6054,73.7605304280433
6078,74.1796871615543
6090,77.1061445495139
6102,80.5458011453829
6114,83.6799820222582
6126,86.4414825219611
6138,88.8730692451509
6150,91.0113992781068
6162,92.8564726208287
6174,94.4205083020764
6186,95.7279443793694
6198,96.815437938987
6210,97.7257555815882
6222,98.4100211921341
6236,98.9415489431831
6266,99.6380335824887
6278,100.175670847918
6424,94.8898633647879
6436,91.7322652857827
6448,91.1459414645361
6460,90.2847783520801
6472,88.6601727640426
6484,85.3376711103117
6496,81.2089742023667
6508,80.1157245773339
6520,76.8909435604775
6550,75.2065828391366
6562,78.3588658411928
6574,81.944893209811
6586,85.0727399095257
6598,87.7668422426783
6610,90.0944000407082
6622,92.0920677571275
6634,93.8270452233755
6646,95.2626779859398
6658,96.4111841959913
6670,97.3764181384814
6682,98.060634604044
6694,98.671542162582
6706,99.1908135873393
6718,99.6306670294867
6730,99.9361208087557
6742,100.180483832171
6888,96.1480165645463
6900,93.0942466622202
6912,92.3979871244898
6924,91.4574259945733
6936,90.2542406530568
6948,87.7073965545168
6960,85.6430481005443
6972,83.7802484601253
6984,82.2961162875948
6996,80.7142634781899
7008,79.8469928259292
7020,79.236238845464
7032,78.6987753426546
7044,78.2834626359382
7056,77.9170102476591
7068,77.532235239966
7080,77.1230300730543
7092,76.7687927643845
7104,76.4695233139565
7116,76.2007915625518
7128,75.9259522713425
7140,75.6633280597424
7152,75.4007038481423
7164,75.1380796365423
7194,75.0627658858618
7206,77.4270630441384
7218,80.5122570103651
7230,83.346969882304
7242,86.0289503796773
7254,88.5032148476412
7266,90.7331075163001
7278,92.6636447308102
7290,94.3620287359806
7302,95.7732758769674
7314,96.8485117939098
7326,97.7038130914776
7338,98.3208518847229
7352,98.7729397134373
7382,99.3166669668911
7394,99.7504269106576
7406,99.9031592852233
7418,100.019235889893
7564,96.5511141916534
7576,92.9171280078852
7588,91.2619847208245
7600,90.5229724044615
7612,90.4374668471964
7624,89.3808624609915
7636,86.3454151780793
7648,84.1283782289905
7660,82.2533635089623
7672,80.7081559383852
7684,79.6149063133525
7696,78.8881090765988
7708,78.3445380339848
7720,77.7215689739102
7732,77.232965789538
7744,76.8542983216496
7756,76.4450931547379
7768,75.987027669389
7780,75.6388979005238
7792,75.3396284500958
7804,74.9792836016213
7828,74.9767216007534
7840,77.3106399036135
7852,80.2860802530713
7864,83.1637648620952
7876,85.8153893213656
7888,88.2104049619969
7900,90.3854701866519
7914,92.2917071251135
7944,95.0105386559322
7956,97.1917136143643
7968,97.9371011351731
7980,98.5358550453309
7992,98.9940850786149
8004,99.3728885727964
8016,99.6722655278753
8028,99.8861062100746
8040,100.099946892274
8186,94.5513427513081
8198,92.9877563956219
8210,91.4608165951471
8222,90.8133941197458
8234,89.6162733161735
8246,87.893885221238
8258,85.9210789990245
8270,83.5940227431009
8282,81.4440915040324
8294,79.6911646130874
8306,78.6589533079664
8318,77.7794359828929
8330,77.1991988587125
8342,76.6433927713397
8354,76.0998022023707
8366,75.6966900950453
8378,75.171422803682
8404,75.105026010073
8416,77.6405655275781
8428,80.7809686890181
8440,83.7014214344818
8452,86.3591556275293
8462,88.6258668588411
8476,90.4893356608629
8506,93.6358485560801
8518,96.3058022166818
8530,97.277249887244
8542,98.0287471418299
8554,98.6397205195419
8566,99.1223894879345
8578,99.5256319172244
8590,99.7761310020864
8602,99.9960814180627
8614,100.179373431376
8760,95.3819980027663
8772,93.4947004093795
8784,92.4685968634604
8796,91.0271656918122
8808,90.1781871627482
8820,87.4174800034898
8832,84.7789280282694
8844,81.7861260193388
8856,80.1614620716336
8868,78.7017076223797
8880,77.6817118356625
8892,76.7838712329834
8904,76.197526349601
8916,75.5745349110073
8950,75.1844525491755
8962,77.9766008853197
8974,81.1842111183081
8986,84.116883331326
8998,86.7562883230422
9010,89.1085358272336
9022,91.1675161101233
9038,93.0065459770366
9068,95.7131580403011
9080,97.6438339138713
9092,98.3342338306859
9104,98.8657806692954
9116,99.3179009688023
9128,99.605058456327
9140,99.855557541189
9152,100.051069022057
9298,94.7773298417783
9310,90.6057303068812
9322,90.7278854909192
9334,90.0987862931236
9346,89.1398680984254
9358,86.7273032136752
9370,83.7955787967636
9382,81.3646906344077
9394,79.3979921713962
9406,78.0481773877765
9418,77.0098583234536
9430,76.2769272192257
9442,75.6722590582377
9454,75.1042374524611
9480,75.0900048041555
9492,77.7904101600597
9504,81.0406718101526
9516,84.0098957987714
9528,86.6797535827762
9540,89.0013690471283
9552,91.0541658787659
9564,92.8992392214878
9576,94.5060415033947
9586,95.7401634081292
9600,96.6565905651103
9630,98.0678883868611
9642,99.0698487451604
9654,99.3997625216736
9666,99.6991287262875
9678,99.9251807583428
9690,100.120685218499
9836,95.7336842365239
9848,91.2992917735439
9860,92.0627890984371
9872,90.7740056140173
9884,88.25141045257
9896,86.7427397385809
9908,84.3728440421123
9920,82.4488307833813
9932,79.3765175480109
9944,77.8128750266295
9956,76.7256548359815
9968,75.8949697464976
9980,75.2108761433933
10006,75.1505978594513
10018,77.9306265537885
10030,81.2177813615982
10042,84.2177683702127
10054,86.8755980010626
10066,89.1851603009735
10078,91.2686543334328
10090,93.0405407539994
10102,94.5802489539401
10114,95.826679401511
10126,96.840931628456
10138,97.6535554006469
10148,98.2767706244324
10162,98.6983573934638
10192,99.3460124299467
10204,99.816478824373
10216,99.9692276537322
10228,100.109756576743
10374,95.5137970069546
10386,91.4764231529191
10398,91.3909114525311
10410,91.3909114525311
10422,90.7740056140173
10434,89.2225790498342
10446,86.7427397385809
10458,84.2873323417243
10470,81.6914414370872
10482,79.5597569059852
10494,77.9961143846039
10506,76.7256548359815
10518,75.9132936822951
10530,75.1253644430052
10554,75.1567078126256
10566,77.8939668347423
10578,81.1933415489008
10590,84.1994385106896
10602,86.8267183756676
10614,89.1668304414504
10626,91.2014448485148
10638,92.9550014095583
10650,94.4702697968014
10662,95.6678206189775
10674,96.6515230800507
10686,97.5069165244621
10698,98.1912312799913
10710,98.73501711251
10724,99.0649545839258
10754,99.517091118829
10766,99.8897982624654
10778,100.042547091825
10924,95.7860937797443
10936,91.553112568244
10948,91.3698666283523
10960,90.1360106330809
10972,89.1770235476472
10984,87.85154458243
10996,85.1822620580063
11008,83.0382845612724
11020,80.5033823927694
11032,78.1639425601509
11044,77.3087948406559
11056,76.3375913592295
11068,75.4641190457453
11098,75.2666869697642
11110,78.0406057109271
11122,81.4194098163524
11134,84.4499465908387
11146,87.1933155661297
11158,89.6434067890511
11170,91.7757804469053
11182,93.6332062119131
11194,95.2340139435974
11206,96.5537638292608
11218,97.604675775252
11230,98.435629406966
11242,99.1199441624951
11254,99.6454001354907
11266,99.9936674664297
11278,100.335824844194
11424,96.3480479954124
11436,90.1726598210593
11448,90.9117517786228
11460,89.1220497656797
11472,88.8105316678637
11484,85.0417735040893
11496,82.4396811576259
11508,79.5688280993213
11520,77.7546932943926
11532,76.3559159532186
11566,75.7921429427598
11578,78.6454910751895
11590,82.1159444782303
11602,85.2809002225526
11614,88.1220284486336
11626,90.6759888755192
11638,92.9611113627327
11650,94.9773959102739
11662,96.6698529395738
11674,98.0812521228527
11686,99.2054835069363
11698,100.164746155312
11844,96.714539875196
11874,90.5941254828104
11886,85.9580032035482
11898,82.6717926814888
11910,79.7154248512347
11944,77.585577923584
11956,80.8542854943435
11968,84.4956868255075
11980,87.660528922056
11992,90.4160188555375
12004,92.8843513014942
12016,95.0166483897094
12028,96.8068003864057
12040,98.3831117009029
12052,99.6600460603211
12064,100.655932665992
12170,97.1237891409543
12182,93.8314704208986
12194,92.3899356937499
12206,88.8960464398132
12218,86.2939540933498
12230,83.2520714911462
12242,81.6822646060732
12254,80.5705725707297
12266,79.8742379991409
12278,79.3428247734547
12290,78.9457919036892
12302,78.5060016479489
12314,78.1211851741762
12326,77.8035588783637
12338,77.5042571765405
12350,77.2232800687064
12382,77.2340918919106
12392,79.5864238640421
12406,82.3175729329844
12436,87.4682634589762
12448,92.4662051556089
12460,94.6902281110787
12472,96.5843135951326
12484,98.3256502498274
12496,99.6942797608857
12508,100.732971800528
12614,96.9894087850337
12626,92.6220472176128
12638,90.0993614451025
12650,87.277373970769
12662,85.4021571858764
12674,83.4963994110019
12686,81.2241497563437
12698,79.8253724151698
12710,79.0129820816495
12722,78.475460657967
12734,77.9745884222627
12746,77.4981489785441
12758,77.076683316793
12784,77.1363326411207
12796,79.7575025529244
12808,82.9957777353392
12820,85.9591050249074
12832,88.6535943748035
12844,91.1097955508993
12856,93.2971587873229
12868,95.1790243650281
12880,96.7615022371893
12892,98.0262625442834
12904,99.0160749585309
12916,99.7431593862806
12928,100.323604937846
13034,96.4188064857164
13046,93.5295250585249
13058,92.1429143101686
13070,89.730089439681
13082,87.3111561517997
13094,84.0553696809897
13106,81.7647131583748
13118,80.1765246360285
13130,78.8815401485769
13142,78.3928667570857
13154,77.5987724959126
13186,77.2829715173055
13198,80.0141205862478
13210,83.2646156750114
13222,86.2401628709283
13234,88.9468721271732
13246,91.3419737715252
13258,93.4254678039846
13270,95.2034641777255
13282,96.7004027054456
13294,97.9223933403191
13306,98.8327763632999
13318,99.565970744224
13330,100.140306342615
13436,96.7461325479771
13448,93.6001846006705
13460,92.6228027141287
13472,89.5807015922672
13484,87.1555727862852
13496,84.8770512632846
13508,82.0059919715679
13522,80.2039441182564
13552,78.4141135385266
13564,77.2962330057944
13590,77.2463117982593
13602,79.9591310076785
13614,83.1912962369189
13626,86.1301837137897
13638,88.7819033914652
13650,91.1647851294686
13662,93.2604990682767
13674,95.044605395192
13686,96.5476538760864
13698,97.7329847919137
13710,98.6922474402894
13722,99.4437716807366
13734,100.011997325953
13840,95.8262899985334
13852,94.0120900326224
13864,92.3933594233079
13876,89.6995473527128
13888,87.2195298908951
13900,84.6845366725346
13912,82.2656033846533
13924,80.5857886014024
13936,79.5229239749091
13948,78.863214896396
13960,78.3012404961811
13972,77.7636997655408
13984,77.3300021305924
14016,77.145317830736
14028,79.8337937622463
14040,82.9744224640561
14052,85.9256358161459
14064,88.6141117476562
14076,90.9970790505858
14098,93.5572413580922
14120,97.5105230119267
14132,98.4820404508134
14144,99.3374646108394
14156,100.02180393886
14262,96.4554569900783
14274,92.7659728843199
14286,91.4709883968683
14298,89.9561008832456
14310,86.1933157687636
14322,82.9436377153473
14334,80.811800044967
14346,79.2113946878334
14358,78.3623246701175
14370,77.7209408437854
14382,77.1100991044214
14408,77.2887320824607
14420,80.0261876845105
14432,83.2952473878513
14444,86.3076706284999
14456,89.0451262305497
14468,91.5076141940008
14480,93.6034786393202
14492,95.4121546621031
14504,96.958083830225
14516,98.1557206561218
14528,99.115052195233
14540,99.8299680555898
14552,100.337130589005
14678,93.1263695105446
14690,90.3348227616513
14702,89.4002349004244
14714,84.8677891943438
14726,82.1373266193868
14738,79.9932721142193
14750,78.6494202876186
14762,77.8003502699027
14796,77.374620814921
14808,80.3562779640124
14820,83.7045323035658
14832,86.6861894526572
14844,89.3684588962045
14856,91.7513406342079
14868,93.7798450880979
14880,95.5150717896183
14892,96.9448008324203
14904,98.0934720292014
14916,98.9916351458334
14928,99.6637299950139
14940,100.085316764045
15046,95.1430833108958
15058,93.2065758992575
15070,91.5571847284615
15082,89.0097916980099
15094,85.8942750420619
15106,83.5912362591356
15118,80.9827546668026
15130,79.3700166331354
15142,78.2276605259545
15154,77.5007066395666
15186,77.2276281627721
15196,79.8062135736315
15210,82.7880848544358
15240,87.8108270528397
15252,92.3691794616102
15264,94.2389594040817
15276,95.7971093561413
15288,97.043629317789
15300,98.0762855605266
15312,98.9011884763229
15324,99.5000068892713
15336,99.8544096234652
15348,100.208812357659
15454,95.4572101851
15466,93.5513155063434
15478,92.176872228394
15490,90.8757325919351
15502,88.5605592481892
15514,86.0987786214619
15526,82.9772652213189
15538,80.5948968728731
15550,79.0799549487333
15562,78.1208989725641
15574,77.4733834727301
15606,77.145317830736
15618,79.9437768685354
15630,83.2066090217775
15642,86.176152891582
15654,88.791306752233
15666,91.1498333648762
15678,93.2028513489386
15690,94.9014793238474
15702,96.2945986701755
15714,97.3944297330661
15726,98.3109556188082
15738,99.0502864999736
15750,99.5574308234175
15762,99.930151350286
15784,100.321202394869
15888,96.4529179820145
15900,93.2703182139627
15912,92.8427136386006
15924,91.5415740021418
15936,89.1775315640687
15948,87.3693750739663
15960,84.2112098530779
15972,81.4928664811334
15984,79.739687722149
15996,78.5240690007626
16008,77.6383166660841
16040,77.233738554741
16052,80.0750708202614
16064,83.3807928754154
16076,86.3260018044065
16088,88.9595807429857
16100,91.2815296911529
16112,93.2796278649705
16124,94.9538752644385
16136,96.3592654172766
16148,97.4591359716716
16160,98.4001363348762
16172,99.115052195233
16184,99.6405459045551
16196,99.8605200154341
16208,100.129377262064
16314,95.7565333878535
16326,93.1603627517267
16346,91.7187244690775
16370,86.3431240930973
16382,83.832474372043
16394,81.2118691887527
16406,79.4037126986503
16418,78.2919408027089
16430,77.5466871142207
16462,77.0809787555194
16474,79.9467525889153
16486,83.2769162119447
16498,86.2526771007801
16510,88.9351391751102
16522,91.2570881232775
16534,93.2368551211885
16546,94.9049921286876
16558,96.2859407136502
16570,97.3797008760764
16582,98.3023700633745
16594,99.0172859237312
16606,99.5611108089599
16618,99.8910719752784
16630,100.147708437971
16736,95.567165647336
16748,93.2214491196356
16760,91.743159016241
16772,90.2770861864283
16784,87.5709600880655
16796,84.3761430464319
16808,82.109838797013
16820,79.9351640994574
16832,78.5118517271808
16844,77.7116203075747
16878,77.047187910394
16890,79.9191752524648
16912,83.9643999768283
16934,90.8266165409677
16946,92.7636803440239
16958,94.578531919758
16970,96.0450786476239
16982,97.236647864015
16994,98.2204562939584
17006,98.990393326088
17018,99.5403483490378
17030,99.9192062537364
17042,100.181962542479
17148,95.4938620058453
17160,93.0992763838178
17172,91.7065071954957
17184,90.1671307241923
17196,88.7743615358702
17208,85.2741126546922
17220,82.757354296847
17232,80.4482895898918
17244,78.9761081232882
17256,77.9070966848831
17290,77.3742775700248
17302,80.270603363265
17314,83.6190981622009
17326,86.6498525787561
17338,89.295652301273
17350,91.6114908574714
17362,93.5790370714447
17374,95.2349532950061
17386,96.560908352249
17398,97.703551650426
17410,98.6567727975684
17422,99.4022406177695
17434,99.8910719752784
17446,100.147708437971
17552,94.7852601381025
17564,92.8366050018097
17576,91.8836576624314
17588,89.7456347856211
17600,86.4530795553333
17612,83.6186720843619
17624,81.1568914576347
17636,79.3853867882776
17648,78.3835703545722
17660,77.6077734821296
17692,77.1665242430835
17704,80.0689604282926
17716,83.3807928754154
17728,86.3932161160639
17740,89.0817885823629
17752,91.4342894903744
17764,93.4568292320675
17776,95.0883038877535
17788,96.4081485530275
17800,97.5202398913602
17812,98.4734610385026
17824,99.2250392506725
17836,99.6466562965239
17848,100.001059030718
17954,95.0732966427931
17966,92.8740294320562
17978,91.5605781811994
17990,89.5079287845117
18002,87.1253893062134
18024,83.8875792459619
18046,78.8414828124379
18070,78.730784587112
18082,81.7309870438228
18094,85.0917026266965
18106,88.0246907717499
18118,90.5421722629207
18130,92.6685886680844
18142,94.4406023390542
18154,95.8887652356743
18166,97.0925124535399
18178,98.1129479123398
18190,98.9256300441983
18202,99.4572341454892
18214,99.8238576636209
18226,100.123266870095
18292,95.6867715116396
18304,93.2859910297032
18316,92.9011330898508
18328,90.9646256782126
18340,88.7471108819202
18352,86.3463303999837
18364,84.4648026940387
18376,82.8826089413121
18388,81.8318856769532
18400,81.1660203524467
18412,80.6223321517028
18424,80.0969705195233
18450,80.0567396443548
18462,82.6292146632454
18474,85.6721898637383
18486,88.3974246818504
18498,90.7865879416752
18510,92.8580108191191
18522,94.5689205704003
18534,95.943758763394
18546,97.1413955892908
18558,98.1557206561218
18580,99.2128184667348
18604,100.062162950406
18670,95.6195740935702
18682,93.6341958324268
18694,92.7606293975238
18706,91.1662179324209
18718,88.9731385608811
18730,86.9144540254801
18742,84.8374429215148
18754,83.2491403126001
18766,82.1251107739836
18778,81.2698709076449
18790,80.6406587202672
18802,80.1214059442758
18828,80.047498091153
18840,82.6078442535523
18852,85.6692605479725
18864,88.4373674968194
18876,90.8266165409677
18888,92.8614501258816
18900,94.5968637538563
18912,95.9167558089357
18924,97.0777719684962
18936,98.0921334552701
18948,98.9170659896947
18960,99.5342377376716
18972,99.8825425855398
18984,100.169741319747
19050,95.8404781217763
19062,93.8488479574399
19074,92.4253822264878
19086,91.307381244667
19098,88.8208981867378
19110,87.6112577801777
19122,84.8132006781345
19144,82.528324354632
19166,80.1823550813032
19190,80.1606163078255
19202,82.8552991660933
19214,86.0204822059634
19226,88.7946001598264
19238,91.18987381162
19250,93.2551862970951
19262,94.9355440885319
19274,96.2431679698682
19286,97.3919216600141
19298,98.3451428071565
19310,99.0906106273575
19322,99.6955394322748
19334,99.9888382467801
19346,100.233253925535
19412,95.8674764688925
19424,94.0347537932784
19436,92.8557022053
19448,91.9271227163222
19460,89.8378188661222
19472,87.5652427483608
19484,85.4270662934777
19496,83.8020521877666
19508,82.5802370706905
19520,81.7371846399081
19532,81.1201680057847
19544,80.5642421275151
19556,80.0816251562701
19582,80.0261876845105
19594,82.6658770150586
19606,85.684410647676
19618,88.4340870336636
19630,90.8110295095506
19642,92.8763419950257
19654,94.6116933141823
19666,96.0170834670204
19678,97.2330514688237
19694,98.1434998721841
19724,99.5305588491156
19736,100.208812357659
19802,95.8832431866547
19814,93.0424210197331
19826,93.1768255093509
19838,90.6842331564391
19850,88.851444661651
19862,86.2427757040692
19874,84.0984131651671
19886,82.5588708295451
19898,81.5691650423596
19910,80.8055031695312
19922,80.170136491338
19948,80.0597193138853
19960,82.6322866990167
19972,85.7120348275352
19984,88.4740311650161
19996,90.9549393796559
20008,93.1425382487226
20020,94.9207261562601
20032,96.4300471636888
20044,97.7804922755986
20056,98.8559598760337
20068,99.7114454672888
20080,100.371391494828
20146,94.7774607947992
20158,92.8224864003586
20170,91.3684741944933
20182,89.1019257559387
20194,86.9147981521582
20206,84.6115939437078
20218,82.9009913485722
20230,81.70967882696
20242,80.9521262491142
20256,80.1212621314769
20298,83.7840787453602
20310,86.8392747297908
20322,89.5522887639652
20334,91.9658935916654
20346,94.0434268610782
20358,95.8398820999234
20370,97.2574930366992
20382,98.5040129983469
20394,99.5183380651778
20406,100.349351372943
20472,95.535013372645
20484,91.4906600941459
20496,90.1466151979679
20508,87.4951811755078
20520,83.921243610671
20532,82.4611221098231
20544,81.1048586236799
20576,80.3439280668913
20588,83.3319097396645
20600,86.8820474735728
20612,89.9677954178478
20624,92.5158288688629
20636,94.5750309623691
20648,96.2798303216814
20660,97.6118957708931
20672,98.7728702449768
20684,99.7077602162125
20696,100.434896860507
20762,95.5436954628673
20774,92.8862475832269
20786,91.9087954895661
20798,89.3124383657795
20810,87.021535021262
20832,84.4129597463046
20854,81.2912221221753
20886,80.994726550853
20898,83.7259736903647
20910,86.8971532550325
20922,89.6895021202603
20934,92.1641220117641
20946,94.241580686113
20958,96.0196409044528
20970,97.443311113639
20982,98.6409049376754
20994,99.5635409959892
21006,100.278431186868
21072,96.0543034461682
21084,93.4578530785518
21096,91.4845507991632
21108,89.2057837706434
21120,86.591005518079
21132,84.4222057992464
21144,83.1025980829989
21156,82.0456900510045
21168,81.3797768978981
21180,80.8788147093227
21192,80.3350874558689
21222,80.0567396443548
21234,82.7392017186849
21246,85.8432808388664
21258,88.678502712418
21270,91.2509777313086
21282,93.5057123678184
21294,95.4732585817917
21306,97.0925124535399
21318,98.4429090786583
21330,99.5672212009287
21342,100.465448820351
21420,92.4525032166649
21432,90.332653988538
21444,88.3410953477041
21456,85.9402286426497
21468,83.679870676059
21480,82.3419831228607
21492,81.3156584245168
21504,80.6070056566127
21538,80.1452678730108
21550,82.9255960445899
21562,86.1825519027255
21574,89.0728710788947
21586,91.6148854071956
21598,93.8391479444589
21610,95.7395480793185
21622,97.3588600913372
21634,98.7031945918809
21646,99.7725515809499
21658,100.670811451768
21724,95.6694178622627
21736,92.437600816453
21748,89.9450084635412
21760,88.2649523433188
21772,85.1797583770921
21784,83.2919862274604
21796,81.6974602369947
21808,80.8360496444443
21842,80.2308164321363
21854,83.0905825514749
21866,86.3169853527799
21878,89.1400878039218
21890,91.6087747958295
21902,93.7597099966995
21914,95.5990040178981
21926,97.1938735844523
21940,98.4954338054333
21970,100.041418481059
22036,96.9060193184071
22048,92.6846480889094
22060,90.9618887738322
22072,88.7931669410222
22084,85.6958656192344
22096,84.0708515135233
22108,82.1526017797139
22120,81.0590772499309
22154,80.4050319865799
22166,83.1974811163495
22178,86.4543200357525
22190,89.2406587735533
22202,91.7092571289732
22214,93.8478943180746
22226,95.6626807328264
22238,97.1902787250417
22250,98.5162337822846
22262,99.5061172812401
22274,100.178260397815
22340,96.6346864695178
22352,92.7247376806365
22364,90.3848777022904
22376,87.6356949601082
22388,85.1797583770921
22400,83.298095522443
22412,82.0151435760913
22424,81.1720608684888
22436,80.5916778451392
22448,80.0662784766333
22472,80.0626989834157
22484,82.720910365475
22496,85.9535398392898
22518,89.4611566974555
22540,95.2786675841694
22552,96.8674835826416
22564,98.3951912734804
22576,99.6540224107315
22588,100.570647025235
22654,96.0176476762725
22666,92.6636447308102
22678,90.177161672881
22690,87.8983946443612
22702,85.2164141469879
22714,82.9254285285027
22726,81.5691650423596
22738,80.7383009247223
22772,80.2826888908964
22784,83.081449380513
22796,86.3324113466178
22808,89.1922801438679
22820,91.7404965721869
22832,93.9098414931779
22844,95.7980881990545
22856,97.441901674397
22868,98.7618411192817
22880,99.8067931798153
22892,100.533982040655
22958,96.4244290186751
22970,93.2841386274199
22982,90.0522055204666
22994,87.5717426822378
23006,84.8896658694732
23018,82.9651688398129
23030,81.700499363179
23042,80.7901817205778
23076,80.157489095743
23088,82.9378172673221
23098,86.0970033436
23108,88.5168054445788
23120,90.7166255363777
23130,92.9042244054444
23142,94.6824123129818
23152,96.3567198272954
23164,97.688833105107
23176,98.8987341555964
23188,99.8458789173432
23200,100.499714333517
23264,96.1948172307687
23276,93.2195905742293
23290,91.0019164955357
23320,86.1266990993993
23334,81.9601599212477
23364,81.3368370894018
23376,84.2821517678659
23388,87.508554569171
23400,90.3072145748485
23412,92.6903530076306
23424,94.7190759811785
23436,96.4667108318854
23448,97.8415983892597
23460,98.9781721033558
23472,99.8458789173432
23484,100.420276385757
23550,95.6607397211908
23562,93.1069627104035
23574,92.3127258410199
23586,89.5206777694176
23598,86.691972611536
23610,84.413123747843
23622,82.9407307822934
23634,82.0365226540721
23646,81.3705855866658
23658,80.8146197780973
23670,80.295311055808
23700,80.0015906757821
23712,82.6231370732614
23724,85.715217439519
23736,88.5384212521889
23748,91.0438618651644
23760,93.2682042630256
23772,95.2175592765358
23784,96.8919269056951
23796,98.2729746582133
23808,99.3973675186706
23820,100.28954881012
23892,94.4056750119973
23904,91.6379656109616
23916,89.0718774245709
23928,86.3041680235352
23940,83.8052869086928
23952,82.3328410684068
23964,81.3247349951818
23976,80.6160058770358
24010,80.1726939371561
24022,82.9714544267726
24034,86.1307539314271
24046,89.0150660517306
24058,91.5082850031794
24070,93.7020732472238
24082,95.6147632761539
24094,97.2035792746262
24106,98.4013021042437
24118,99.4401433340141
24130,100.21621884096
24196,96.3450053317367
24208,92.9847724228061
24220,90.467652498298
24232,87.9810801456894
24244,85.3784270198631
24256,83.154563785589
24268,81.7799230501174
24280,80.9062624937954
24292,80.2647634839087
24320,80.1421397833393
24332,83.0203410728794
24344,86.197973069824
24356,89.0700635286008
24368,91.5388391569962
24380,93.7326274010406
24392,95.5964307838638
24408,97.1791359515727
24438,99.3423700418004
24450,100.570647025235
24526,93.2937034645613
24538,91.503551467865
24550,89.4079127823125
24562,86.799056459482
24574,84.2329682730913
24586,82.4122676075093
24598,81.2208695209708
24610,80.420494396168
24622,79.8278502197873
24634,79.2840839136235
24646,78.7464273412369
24658,78.2576486390672
24670,77.842186742223
24682,77.4511637804873
24694,77.0540310849745
24706,76.6691178570159
24718,76.2903143628344
24730,75.9726082064241
24742,75.6549020500138
24754,75.3860737638205
24766,75.1294649451814
26400,77.4292710977445
26412,79.2379471205274
26424,81.9631819386396
26436,84.6884167567516
26448,87.2975541274554
26460,89.7050485631867
26472,91.9720039836342
26484,93.9823229413896
26496,95.7176742605462
26508,97.2147202929172
26520,98.412357118814
26532,99.377799049894
26544,100.068273342375
27170,93.1306106066422
27182,87.4613884634093
27202,82.7329639603251
27226,74.5223663735741
27250,74.9323965180406
27262,78.4829166613502
27274,82.2595456606021
27286,85.6634006000573
27298,88.6028157273067
27310,91.1877899452412
27322,93.4366564043427
27334,95.3860814055746
27346,97.0177317984553
27358,98.3254965328241
27370,99.3643750601263
27382,100.01214637715
27528,94.8996466944517
27540,90.5681565517692
27552,87.9961433640832
27564,84.1717247049587
27576,81.251481703263
27588,78.9604960847778
27600,77.5736861237215
27612,76.7916963659452
27624,76.1196739178562
27636,75.6859139740897
27648,75.2093889654448
27660,74.7695197266957
27684,75.2924536291223
27696,78.287083217119
27708,81.5017264074992
27720,84.5819168408673
27732,87.4054247381214
27744,89.9661386103064
27766,92.7346431069646
27788,97.0982462209027
27800,98.2288716775954
27812,99.3106052226473
27824,100.019537941438
27970,95.1964166283204
27982,90.6937045303534
27994,87.8466708293321
28006,85.9832689434706
28018,82.7635548652771
28030,80.0448209662332
28042,78.4624567418459
28054,77.4482773547868
28066,76.8495449455592
28078,76.3913313670686
28090,75.7559418715617
